codigo;descrição;NCM
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03048810
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03048890
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03048910
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03048920
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03048930
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03048990
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049100
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049211
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049212
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049219
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049221
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049222
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049229
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049300
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049400
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049500
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049600
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049700
122;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 122";03049900
1;"Tributado; CST Entrada 50; CST Saida 01";03052010
1;"Tributado; CST Entrada 50; CST Saida 01";03052090
1;"Tributado; CST Entrada 50; CST Saida 01";03053100
1;"Tributado; CST Entrada 50; CST Saida 01";03053210
1;"Tributado; CST Entrada 50; CST Saida 01";03053220
1;"Tributado; CST Entrada 50; CST Saida 01";03053230
1;"Tributado; CST Entrada 50; CST Saida 01";03053290
1;"Tributado; CST Entrada 50; CST Saida 01";03053900
1;"Tributado; CST Entrada 50; CST Saida 01";03054100
1;"Tributado; CST Entrada 50; CST Saida 01";03054200
1;"Tributado; CST Entrada 50; CST Saida 01";03054300
1;"Tributado; CST Entrada 50; CST Saida 01";03054400
1;"Tributado; CST Entrada 50; CST Saida 01";03054910
1;"Tributado; CST Entrada 50; CST Saida 01";03054920
1;"Tributado; CST Entrada 50; CST Saida 01";03054990
1;"Tributado; CST Entrada 50; CST Saida 01";03055100
1;"Tributado; CST Entrada 50; CST Saida 01";03055200
1;"Tributado; CST Entrada 50; CST Saida 01";03055310
1;"Tributado; CST Entrada 50; CST Saida 01";03055390
1;"Tributado; CST Entrada 50; CST Saida 01";03055400
1;"Tributado; CST Entrada 50; CST Saida 01";03055900
1;"Tributado; CST Entrada 50; CST Saida 01";03056100
1;"Tributado; CST Entrada 50; CST Saida 01";03056200
1;"Tributado; CST Entrada 50; CST Saida 01";03056300
1;"Tributado; CST Entrada 50; CST Saida 01";03056400
1;"Tributado; CST Entrada 50; CST Saida 01";03056910
1;"Tributado; CST Entrada 50; CST Saida 01";03056990
1;"Tributado; CST Entrada 50; CST Saida 01";03057100
1;"Tributado; CST Entrada 50; CST Saida 01";03057200
1;"Tributado; CST Entrada 50; CST Saida 01";03057900
1;"Tributado; CST Entrada 50; CST Saida 01";03061110
1;"Tributado; CST Entrada 50; CST Saida 01";03061190
1;"Tributado; CST Entrada 50; CST Saida 01";03061200
1;"Tributado; CST Entrada 50; CST Saida 01";03061400
1;"Tributado; CST Entrada 50; CST Saida 01";03061500
1;"Tributado; CST Entrada 50; CST Saida 01";03061610
1;"Tributado; CST Entrada 50; CST Saida 01";03061690
1;"Tributado; CST Entrada 50; CST Saida 01";03061710
1;"Tributado; CST Entrada 50; CST Saida 01";03061790
1;"Tributado; CST Entrada 50; CST Saida 01";03061910
1;"Tributado; CST Entrada 50; CST Saida 01";03061990
1;"Tributado; CST Entrada 50; CST Saida 01";03063100
1;"Tributado; CST Entrada 50; CST Saida 01";03063200
1;"Tributado; CST Entrada 50; CST Saida 01";03063300
1;"Tributado; CST Entrada 50; CST Saida 01";03063400
1;"Tributado; CST Entrada 50; CST Saida 01";03063500
1;"Tributado; CST Entrada 50; CST Saida 01";03063600
1;"Tributado; CST Entrada 50; CST Saida 01";03063910
1;"Tributado; CST Entrada 50; CST Saida 01";03063990
1;"Tributado; CST Entrada 50; CST Saida 01";03069100
1;"Tributado; CST Entrada 50; CST Saida 01";03069200
1;"Tributado; CST Entrada 50; CST Saida 01";03069300
1;"Tributado; CST Entrada 50; CST Saida 01";03069400
1;"Tributado; CST Entrada 50; CST Saida 01";03069500
1;"Tributado; CST Entrada 50; CST Saida 01";03069910
1;"Tributado; CST Entrada 50; CST Saida 01";03069990
1;"Tributado; CST Entrada 50; CST Saida 01";03071100
1;"Tributado; CST Entrada 50; CST Saida 01";03071200
1;"Tributado; CST Entrada 50; CST Saida 01";03071900
1;"Tributado; CST Entrada 50; CST Saida 01";03072100
1;"Tributado; CST Entrada 50; CST Saida 01";03072200
1;"Tributado; CST Entrada 50; CST Saida 01";03072900
1;"Tributado; CST Entrada 50; CST Saida 01";03073100
1;"Tributado; CST Entrada 50; CST Saida 01";03073200
1;"Tributado; CST Entrada 50; CST Saida 01";03073900
1;"Tributado; CST Entrada 50; CST Saida 01";03074200
1;"Tributado; CST Entrada 50; CST Saida 01";03074310
1;"Tributado; CST Entrada 50; CST Saida 01";03074320
1;"Tributado; CST Entrada 50; CST Saida 01";03074900
1;"Tributado; CST Entrada 50; CST Saida 01";03075100
1;"Tributado; CST Entrada 50; CST Saida 01";03075200
1;"Tributado; CST Entrada 50; CST Saida 01";03075900
1;"Tributado; CST Entrada 50; CST Saida 01";03076000
1;"Tributado; CST Entrada 50; CST Saida 01";03077100
1;"Tributado; CST Entrada 50; CST Saida 01";03077200
1;"Tributado; CST Entrada 50; CST Saida 01";03077900
1;"Tributado; CST Entrada 50; CST Saida 01";03078100
1;"Tributado; CST Entrada 50; CST Saida 01";03078200
1;"Tributado; CST Entrada 50; CST Saida 01";03078300
1;"Tributado; CST Entrada 50; CST Saida 01";03078400
1;"Tributado; CST Entrada 50; CST Saida 01";03078700
1;"Tributado; CST Entrada 50; CST Saida 01";03078800
1;"Tributado; CST Entrada 50; CST Saida 01";03079100
1;"Tributado; CST Entrada 50; CST Saida 01";03079200
1;"Tributado; CST Entrada 50; CST Saida 01";03079900
1;"Tributado; CST Entrada 50; CST Saida 01";03081100
1;"Tributado; CST Entrada 50; CST Saida 01";03081200
1;"Tributado; CST Entrada 50; CST Saida 01";03081900
1;"Tributado; CST Entrada 50; CST Saida 01";03082100
1;"Tributado; CST Entrada 50; CST Saida 01";03082200
1;"Tributado; CST Entrada 50; CST Saida 01";03082900
1;"Tributado; CST Entrada 50; CST Saida 01";03083000
1;"Tributado; CST Entrada 50; CST Saida 01";03089000
1;"Tributado; CST Entrada 50; CST Saida 01";03091000
1;"Tributado; CST Entrada 50; CST Saida 01";03099000
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04011010
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04011090
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04012010
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04012090
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04014010
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04014021
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04014029
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04015010
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04015021
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04015029
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04021010
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04021090
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04022110
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04022120
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04022130
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04022910
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04022920
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04022930
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04029100
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04029900
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04032000
110;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 110";04039000
1;"Tributado; CST Entrada 50; CST Saida 01";04041000
1;"Tributado; CST Entrada 50; CST Saida 01";04049000
126;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 126";04051000
126;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 126";04052000
126;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 126";04059010
126;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 126";04059090
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04061010
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04061090
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04062000
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04063000
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04064000
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04069010
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04069020
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04069030
111;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 111";04069090
117;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 119";04071100
117;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 117";04071900
117;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 117";04072100
117;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 117";04072900
117;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 117";04079000
1;"Tributado; CST Entrada 50; CST Saida 01";04081100
1;"Tributado; CST Entrada 50; CST Saida 01";04081900
1;"Tributado; CST Entrada 50; CST Saida 01";04089100
1;"Tributado; CST Entrada 50; CST Saida 01";04089900
1;"Tributado; CST Entrada 50; CST Saida 01";04090000
1;"Tributado; CST Entrada 50; CST Saida 01";04101000
1;"Tributado; CST Entrada 50; CST Saida 01";04109000
1;"Tributado; CST Entrada 50; CST Saida 01";05010000
1;"Tributado; CST Entrada 50; CST Saida 01";05021011
1;"Tributado; CST Entrada 50; CST Saida 01";05021019
1;"Tributado; CST Entrada 50; CST Saida 01";05021090
1;"Tributado; CST Entrada 50; CST Saida 01";05029010
1;"Tributado; CST Entrada 50; CST Saida 01";05029020
1;"Tributado; CST Entrada 50; CST Saida 01";05040011
1;"Tributado; CST Entrada 50; CST Saida 01";05040012
1;"Tributado; CST Entrada 50; CST Saida 01";05040013
1;"Tributado; CST Entrada 50; CST Saida 01";05040019
1;"Tributado; CST Entrada 50; CST Saida 01";05040090
1;"Tributado; CST Entrada 50; CST Saida 01";05051000
1;"Tributado; CST Entrada 50; CST Saida 01";05059000
121;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 121";05061000
121;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 121";05069000
1;"Tributado; CST Entrada 50; CST Saida 01";05071000
1;"Tributado; CST Entrada 50; CST Saida 01";05079000
1;"Tributado; CST Entrada 50; CST Saida 01";05080000
121;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 121";05100010
121;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 121";05100090
1;"Tributado; CST Entrada 50; CST Saida 01";05111000
1;"Tributado; CST Entrada 50; CST Saida 01";05119110
1;"Tributado; CST Entrada 50; CST Saida 01";05119190
1;"Tributado; CST Entrada 50; CST Saida 01";05119910
1;"Tributado; CST Entrada 50; CST Saida 01";05119920
1;"Tributado; CST Entrada 50; CST Saida 01";05119930
1;"Tributado; CST Entrada 50; CST Saida 01";05119991
1;"Tributado; CST Entrada 50; CST Saida 01";05119999
1;"Tributado; CST Entrada 50; CST Saida 01";06011000
1;"Tributado; CST Entrada 50; CST Saida 01";06012000
1;"Tributado; CST Entrada 50; CST Saida 01";06021000
1;"Tributado; CST Entrada 50; CST Saida 01";06022000
1;"Tributado; CST Entrada 50; CST Saida 01";06023000
1;"Tributado; CST Entrada 50; CST Saida 01";06024000
1;"Tributado; CST Entrada 50; CST Saida 01";06029010
1;"Tributado; CST Entrada 50; CST Saida 01";06029021
1;"Tributado; CST Entrada 50; CST Saida 01";06029029
1;"Tributado; CST Entrada 50; CST Saida 01";06029081
1;"Tributado; CST Entrada 50; CST Saida 01";06029082
1;"Tributado; CST Entrada 50; CST Saida 01";06029083
1;"Tributado; CST Entrada 50; CST Saida 01";06029089
1;"Tributado; CST Entrada 50; CST Saida 01";06029090
1;"Tributado; CST Entrada 50; CST Saida 01";06031100
1;"Tributado; CST Entrada 50; CST Saida 01";06031200
1;"Tributado; CST Entrada 50; CST Saida 01";06031300
1;"Tributado; CST Entrada 50; CST Saida 01";06031400
1;"Tributado; CST Entrada 50; CST Saida 01";06031500
1;"Tributado; CST Entrada 50; CST Saida 01";06031900
1;"Tributado; CST Entrada 50; CST Saida 01";06039000
1;"Tributado; CST Entrada 50; CST Saida 01";06042000
1;"Tributado; CST Entrada 50; CST Saida 01";06049000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 117";07011000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07019000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07020000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07031011
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07031019
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07031021
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07031029
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07032010
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07032090
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07039010
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07039090
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07041000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07042000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07049000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07051100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07051900
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07052100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07052900
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07061000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07069000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07070000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07081000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07082000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07089000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07092000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07093000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07094000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095200
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095300
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095400
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095500
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095600
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07095900
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07096000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07097000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07099100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07099200
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07099300
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07099911
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07099919
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07099990
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07101000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07102100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07102200
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07102900
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07103000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07104000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07108000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07109000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07112010
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07112020
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07112090
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07114000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07115100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07115900
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07119000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07122000
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07123100
116;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 116";07123200
